DURATION	SERVICE	SOURCE_BYTES	DESTINATION_BYTES	COUNT	SAME_SRV_RATE	SERROR_RATE	SRV_SERROR_RATE	DST_HOST_COUNT	DST_HOST_SRV_COUNT	DST_HOST_SAME_SRC_PORT_RATE	DST_HOST_SERROR_RATE	DST_HOST_SRV_SERROR_RATE	FLAG	IDS_DETECTION	MALWARE_DETECTION	ASHULA_DETECTION	LABEL	SOURCE_IP_ADDRESS	SOURCE_PORT_NUMBER	DESTINATION_IP_ADDRESS	DESTINATION_PORT_NUMBER	START_TIME	PROTOCOL
0.000423	dns	44	100	42	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	12969	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	22:48:56	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:e783:250f:18c2:1222:28d8	33854	fd95:ec1e:6a61:9c6d:7df5:277d:603f:1528	3389	15:55:52	tcp
0.000000	other	0	0	0	0.00	0.00	0.00	0	0	0.00	0.00	0.00	OTH	0	0	0	-1	fd95:ec1e:6a61:dbf4:0782:07f8:3948:6f5f	8785	fd95:ec1e:6a61:9c6d:7df5:277d:603f:1528	50175	02:41:28	tcp
3.379735	other	96	0	0	0.00	0.00	0.23	0	1	0.00	0.00	0.00	OTH	384-1-8(1)	0	0	-1	fd95:ec1e:6a61:9d52:5163:4d46:21ab:056d	8	fd95:ec1e:6a61:ed50:7d74:27aa:6053:0f06	0	04:57:38	icmp
0.000000	other	0	0	0	0.00	0.00	0.88	1	1	1.00	1.00	1.00	S0	0	0	0	-1	fd95:ec1e:6a61:88b0:49ca:0168:2f64:074d	38077	fd95:ec1e:6a61:824d:7d30:2786:60d0:27f0	80	05:09:13	tcp
0.000000	other	0	0	0	0.00	0.00	0.67	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:9ab2:0b3d:0fdc:6f5e:3c64	52390	fd95:ec1e:6a61:479c:7dcf:273e:618b:2a9c	1080	19:09:48	tcp
0.000000	other	0	0	100	1.00	1.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	1	fd95:ec1e:6a61:91a6:7a7a:00f3:0519:5eef	61797	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	1780	13:07:42	tcp
1.104404	ssh	949	2733	9	0.67	0.00	0.00	11	7	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:990c:1928:10d8:07bc:1294	32911	fd95:ec1e:6a61:bb87:7d8b:275d:61d6:31a0	22	21:56:35	tcp
0.000710	dns	39	55	6	1.00	0.00	0.35	7	9	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	50774	fd95:ec1e:6a61:e4c3:7ddb:277a:0f76:1504	53	02:04:49	udp
0.000399	dns	61	77	23	1.00	0.00	0.00	39	98	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	45161	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	22:50:55	udp
3.062436	other	0	0	0	0.00	0.00	0.00	35	82	0.00	0.91	0.89	S0	0	0	0	-1	fd95:ec1e:6a61:56b2:17e3:0840:2c24:275c	2171	fd95:ec1e:6a61:05d3:7dd2:270d:61ec:03f4	445	08:55:54	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:4a49:3938:0899:273c:11fb	53276	fd95:ec1e:6a61:a188:7d54:27f4:60c1:220d	1433	19:22:18	tcp
0.000000	other	0	0	0	0.00	0.00	0.50	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:bf7c:2514:18b1:1202:1b0c	46623	fd95:ec1e:6a61:dc32:7d9b:27fa:60f2:7ae7	1521	03:51:44	tcp
0.000392	dns	80	122	19	1.00	0.00	0.00	30	99	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	43477	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	19:55:25	udp
0.000367	dns	39	71	20	1.00	0.15	0.30	60	60	0.00	0.10	0.10	SF	254-1-15(1)	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	40900	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	09:51:39	udp
0.000000	dns	0	0	1	1.00	1.00	0.50	27	46	0.00	0.33	0.20	S0	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	49571	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	03:02:05	udp
0.001416	dns	45	95	3	1.00	0.00	0.00	95	95	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:77da:7a15:006d:5f38:3908	59982	fd95:ec1e:6a61:e4c3:7ddb:277a:0f76:1504	53	04:54:59	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:055f:2079:3ac2:2df6:2bc6	40205	fd95:ec1e:6a61:2ee0:7daf:277d:6054:6347	8080	20:11:32	tcp
0.000505	dns	51	98	67	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	48247	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	01:47:14	udp
0.000680	dns	39	209	24	1.00	0.17	0.17	61	61	0.00	0.13	0.13	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	44056	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	18:19:39	udp
0.000050	other	0	0	1	1.00	0.00	0.00	1	1	1.00	0.00	0.00	REJ	0	0	0	-1	fd95:ec1e:6a61:ec90:1921:235a:4abb:0d32	59318	fd95:ec1e:6a61:8f9c:7dba:27c2:6107:2f7e	445	19:57:17	tcp
3.062545	other	0	0	1	1.00	1.00	0.75	39	61	0.00	0.92	0.92	S0	0	0	0	-1	fd95:ec1e:6a61:6c61:1df7:4122:6f8f:2f47	4540	fd95:ec1e:6a61:05d3:7dd2:270d:61ec:03f4	445	23:10:56	tcp
0.001635	dns	43	114	6	1.00	0.00	0.00	99	99	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:77da:7a15:006d:5f38:3908	53597	fd95:ec1e:6a61:e4c3:7ddb:277a:0f76:1504	53	04:08:20	udp
0.000000	dns	0	0	1	1.00	0.00	0.33	41	45	0.00	0.22	0.20	S0	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	43015	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	23:04:40	udp
0.000000	other	0	0	0	0.00	0.00	0.97	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:705a:215b:456f:1126:033d	6000	fd95:ec1e:6a61:d139:7d61:27c2:60dc:038e	1433	16:37:42	tcp
0.000377	dns	80	122	17	1.00	0.00	0.00	55	96	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	39853	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	10:45:45	udp
0.000438	dns	55	97	75	1.00	0.00	0.03	3	99	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	51257	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	11:00:37	udp
0.001734	dns	46	103	5	1.00	0.00	0.00	99	99	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:77da:7a15:006d:5f38:3908	60307	fd95:ec1e:6a61:e4c3:7ddb:277a:0f76:1504	53	00:42:17	udp
0.000527	dns	44	101	37	1.00	0.00	0.00	8	94	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	50930	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	02:21:41	udp
4.926940	dns	39	39	10	1.00	0.40	0.30	17	17	0.00	0.24	0.24	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	33533	fd95:ec1e:6a61:dfb5:3f2e:0539:0323:00bd	53	12:26:25	udp
1.012939	ssh	605	1813	8	0.25	0.25	0.00	100	100	0.00	0.00	0.00	RSTO	0	0	0	-1	fd95:ec1e:6a61:443a:0b2b:1d9c:37f4:3f07	37643	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	22	13:46:17	tcp
0.000000	other	0	0	0	0.00	0.00	0.67	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fd95:ec1e:6a61:01ef:0baa:0f6f:6f8a:3f13	41151	fd95:ec1e:6a61:05e3:7d11:2777:60de:036b	8081	18:55:33	tcp
0.000380	dns	47	63	8	1.00	0.00	0.17	39	67	0.00	0.10	0.06	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	54427	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	14:04:09	udp
0.000000	other	0	0	0	0.00	0.00	0.94	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:5298:5d76:2b08:1f26:672f	77	fd95:ec1e:6a61:41b5:7d05:277f:604c:21c4	9064	05:16:21	tcp
0.000552	dns	39	71	40	1.00	0.12	0.17	61	61	0.00	0.20	0.20	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	37630	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	01:40:04	udp
0.000533	dns	36	110	1	1.00	0.00	0.02	4	5	0.00	0.00	0.20	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	36009	fd95:ec1e:6a61:e4c3:7ddb:277a:0f76:1504	53	08:43:22	udp
0.000388	dns	43	100	23	1.00	0.00	0.00	39	100	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	40029	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	08:50:33	udp
0.000432	dns	35	51	22	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	22590	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	23:03:47	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:c226:35fe:4156:005d:2d14	48059	fd95:ec1e:6a61:d157:7d8f:27d8:60d5:15cd	8267	20:34:56	tcp
0.981566	ssh	505	1564	2	1.00	0.00	0.00	78	78	0.00	0.00	0.00	RSTR	0	0	0	1	fd95:ec1e:6a61:6c20:0b0e:4386:2e33:35b3	35693	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	09:48:49	tcp
0.000433	dns	61	77	31	1.00	0.00	0.00	31	99	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	54937	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	19:01:25	udp
0.000315	other	0	0	1	1.00	1.00	1.00	0	0	0.00	0.00	0.00	REJ	0	0	0	-1	fd95:ec1e:6a61:7001:15f5:2335:175a:0f0c	19751	fd95:ec1e:6a61:05d3:7dd2:270d:61ec:03f4	23	21:40:31	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:f0bf:25a6:1802:1235:2374	35446	fd95:ec1e:6a61:c5bd:7dca:273e:60d9:6f5c	49156	12:19:01	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	OTH	0	0	0	-1	fd95:ec1e:6a61:9d22:0795:411d:4aae:0857	8455	fd95:ec1e:6a61:1b27:7d6e:27c9:60a0:1eec	25638	11:32:10	tcp
0.000406	dns	46	104	17	1.00	0.00	0.00	87	87	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	22772	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	14:29:26	udp
0.000000	other	0	0	0	0.00	0.00	0.86	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:f0bf:25a6:1802:1235:2374	50359	fd95:ec1e:6a61:605c:7dfc:2700:60af:6e52	49158	06:52:24	tcp
1.495494	ssh	520	1564	3	1.00	0.00	0.00	19	19	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:1226:1d3e:37d0:0488:070c	35476	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	13:06:36	tcp
0.849267	ssh	605	1813	2	1.00	0.00	0.00	84	84	0.00	0.00	0.00	RSTO	0	0	0	-1	fd95:ec1e:6a61:fb2c:4826:1be3:095d:2332	34509	fd95:ec1e:6a61:5172:7dfe:27b0:61e5:2de6	22	02:01:35	tcp
0.983015	ssh	505	1564	3	1.00	0.00	0.00	27	27	0.00	0.00	0.00	RSTO	0	0	0	1	fd95:ec1e:6a61:6c20:0b0e:4386:2e33:35b3	46634	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	08:30:58	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:3402:22db:3d9f:23aa:55bc	6000	fd95:ec1e:6a61:a1de:7d36:2761:6059:7d6f	3306	10:08:29	tcp
0.000562	dns	61	112	35	1.00	0.00	0.00	35	98	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	52772	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	19:52:58	udp
0.748867	ssh	2239	2145	3	1.00	0.00	0.00	100	100	0.00	0.00	0.00	RSTO	0	0	0	-1	fd95:ec1e:6a61:a14b:4b21:1e42:6a42:007f	55269	fd95:ec1e:6a61:5172:7dfe:27b0:61e5:2de6	22	18:25:39	tcp
0.014604	dns	26	58	16	1.00	0.00	0.10	38	44	0.00	0.13	0.11	SF	254-1-15(1)	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	34294	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	18:30:55	udp
0.007808	dns	42	84	7	1.00	0.00	0.00	46	48	0.00	0.11	0.10	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	44124	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	07:38:01	udp
2.946123	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:cde2:23ba:775c:1935:0fe2	3176	fd95:ec1e:6a61:af00:7d3c:27b6:603e:0391	445	20:41:15	tcp
0.000561	dns	43	100	22	1.00	0.00	0.00	37	97	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	59373	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	06:20:40	udp
0.000000	other	0	0	0	0.00	0.00	0.86	1	1	1.00	1.00	1.00	S0	0	0	0	-1	fd95:ec1e:6a61:99a8:0357:2fa5:05d1:2f73	37496	fd95:ec1e:6a61:e2d2:7d50:276d:61d8:37c4	23	18:38:42	tcp
0.858710	ssh	520	1564	4	1.00	0.00	0.00	84	100	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:a8e1:19d6:10a4:7ec9:239e	35541	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	01:22:57	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:c226:35fe:4156:005d:2d14	48059	fd95:ec1e:6a61:8f8a:7d8f:27c8:6084:12d0	8707	09:41:30	tcp
3.014097	other	0	0	0	0.00	0.00	1.00	48	62	0.00	0.92	0.87	S0	0	0	0	-1	fd95:ec1e:6a61:9a6d:24b8:7c6a:53bb:174a	4168	fd95:ec1e:6a61:05d3:7dd2:270d:61ec:03f4	445	18:25:05	tcp
0.000000	dns	0	0	16	1.00	0.38	0.11	16	16	0.00	0.38	0.38	SHR	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	57905	fd95:ec1e:6a61:dfb5:3f2e:0539:0323:00bd	53	02:51:39	udp
0.000454	dns	44	104	16	1.00	0.00	0.00	9	100	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	57224	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	22:31:39	udp
0.000537	dns	61	77	29	1.00	0.00	0.00	32	100	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	36752	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	17:47:55	udp
0.000443	dns	43	100	24	1.00	0.00	0.04	62	98	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	26432	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	03:31:59	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:c226:35fe:4156:005d:2d14	48059	fd95:ec1e:6a61:970f:7d44:2781:6016:2412	9247	20:10:15	tcp
0.000419	dns	43	100	52	1.00	0.00	0.00	75	100	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	24548	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	06:32:47	udp
0.000000	other	0	0	0	0.00	0.00	0.25	0	1	0.00	0.00	0.00	OTH	0	0	0	-1	fd95:ec1e:6a61:c6ae:7d93:27c6:6051:3f5b	13680	fd95:ec1e:6a61:f359:587a:1ba7:159c:0721	80	07:20:54	tcp
0.000000	other	0	0	0	0.00	0.00	0.33	0	0	0.00	0.00	0.00	OTH	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	3	fd95:ec1e:6a61:3375:738f:1e68:12d2:142f	10	17:24:56	icmp
0.000484	dns	61	112	30	1.00	0.00	0.00	31	100	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	57809	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	04:29:57	udp
0.000403	dns	31	106	19	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	38135	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	13:48:32	udp
