DURATION	SERVICE	SOURCE_BYTES	DESTINATION_BYTES	COUNT	SAME_SRV_RATE	SERROR_RATE	SRV_SERROR_RATE	DST_HOST_COUNT	DST_HOST_SRV_COUNT	DST_HOST_SAME_SRC_PORT_RATE	DST_HOST_SERROR_RATE	DST_HOST_SRV_SERROR_RATE	FLAG	IDS_DETECTION	MALWARE_DETECTION	ASHULA_DETECTION	LABEL	SOURCE_IP_ADDRESS	SOURCE_PORT_NUMBER	DESTINATION_IP_ADDRESS	DESTINATION_PORT_NUMBER	START_TIME	PROTOCOL
2.935412	other	0	0	3	1.00	0.67	0.67	95	97	0.00	1.00	0.98	S0	0	0	0	-1	fd65:5993:3ac4:5b41:4aab:025b:4836:13cd	4126	fd65:5993:3ac4:24aa:7def:27b6:6147:0386	139	07:12:46	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:27f6:0b13:5f87:1ff8:7fe0	46333	fd65:5993:3ac4:2328:7d82:27cf:61fd:158e	25	13:29:04	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:2cb5:38bd:4b30:1f73:1181	21185	fd65:5993:3ac4:efc7:7d88:277f:60cb:0961	80	07:31:31	tcp
0.000414	dns	42	96	8	1.00	0.00	0.00	13	97	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	54278	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	03:23:57	udp
0.843414	ssh	520	1564	5	1.00	0.00	0.00	36	36	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:2114:11dd:216e:3bbd:0d0f	48915	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	14:00:46	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	OTH	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	3	fd65:5993:3ac4:e01f:0b4c:0f74:6f8b:3fd6	10	02:15:31	icmp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:f5d1:0087:3bcf:2d88:2790	48770	fd65:5993:3ac4:a269:7d92:276c:6031:1fdd	80	02:13:34	tcp
0.000399	dns	66	108	1	1.00	0.00	0.00	93	93	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	34224	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	23:20:43	udp
0.227202	dns	45	45	10	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	63141	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	01:38:32	udp
0.000415	dns	45	88	7	1.00	0.00	0.00	37	97	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	60149	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	02:25:32	udp
0.000000	other	0	0	0	0.00	0.00	0.40	0	1	0.00	0.00	1.00	S0	0	0	0	1	fd65:5993:3ac4:5314:078c:6b5c:2411:4bb0	42273	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	21320	22:35:53	tcp
0.000408	dns	80	135	16	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	44393	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	13:27:20	udp
0.000321	dns	50	247	0	0.00	0.00	0.00	15	16	1.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:be29:2f43:3f5b:093a:37f1	80	fd65:5993:3ac4:24aa:7def:27b6:6147:0386	137	20:32:59	udp
2.991864	other	0	0	0	0.00	0.00	0.40	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:b822:2f33:0022:3c7a:6a09	1216	fd65:5993:3ac4:2328:7d82:27cf:61fd:158e	445	21:45:43	tcp
1.927677	ssh	1423	2869	1	1.00	0.00	0.00	22	22	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:ef64:250f:511a:21bf:255e	41927	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	22	02:14:38	tcp
0.000000	snmp	0	0	0	0.00	0.00	0.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:4405:4578:4b8f:0099:150a	58876	fd65:5993:3ac4:a0fe:7d8c:2738:6094:0873	161	10:47:41	udp
0.874441	ssh	520	1564	4	1.00	0.00	0.00	29	29	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:2114:11dd:216e:3bbd:0d0f	39425	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	12:24:31	tcp
0.000000	other	0	0	0	0.00	0.00	0.80	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fd65:5993:3ac4:e01f:0b4c:0f74:6f8b:3fd6	60000	fd65:5993:3ac4:9077:7dc8:279e:60d6:1e62	32764	10:56:12	tcp
1.506896	ssh	520	1564	1	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:f146:19cf:113d:2382:5cdc	54989	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	22:10:20	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	1	1	1.00	1.00	1.00	S0	0	0	0	-1	fd65:5993:3ac4:f3be:250d:00d8:2733:232f	4258	fd65:5993:3ac4:c62c:7d98:27ab:608e:2137	3389	17:42:28	tcp
0.000378	dns	45	115	9	1.00	0.00	0.00	53	100	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	37181	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	15:31:55	udp
0.770068	ssh	505	1564	2	1.00	0.00	0.00	100	100	0.00	0.00	0.00	RSTO	0	0	0	1	fd65:5993:3ac4:f19e:22f6:1592:034c:7dca	8726	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	20:12:40	tcp
0.000511	dns	45	45	21	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	20786	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	20:59:34	udp
0.000409	dns	45	115	15	1.00	0.00	0.00	36	100	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	44412	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	14:01:42	udp
0.000443	dns	45	99	17	1.00	0.00	0.00	3	88	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	34690	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	08:15:57	udp
0.000404	dns	48	222	10	1.00	0.00	0.09	1	15	0.00	0.00	0.00	SF	19187-3-5(1)	0	0	1	fd65:5993:3ac4:e57c:5279:03aa:1d3d:036d	33874	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	53	10:26:54	udp
0.000604	dns	68	99	0	0.00	0.00	0.00	0	18	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:a934:2165:05ad:0985:0f7f	59126	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	53	16:56:22	udp
0.000000	other	0	0	0	0.00	0.00	0.67	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:84d9:477a:2d07:0807:07ad	39445	fd65:5993:3ac4:f355:7d6c:278e:605b:1fe0	53413	12:54:02	udp
0.923374	ssh	520	1564	5	1.00	0.00	0.00	35	35	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:2114:11dd:216e:3bbd:0d0f	36225	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	14:09:01	tcp
0.888256	ssh	536	1564	2	1.00	0.00	0.00	41	41	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:15ad:225a:292a:00d3:397d	41440	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	18:45:10	tcp
0.876939	ssh	520	1564	5	1.00	0.00	0.00	35	35	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:2114:11dd:216e:3bbd:0d0f	55790	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	13:58:49	tcp
0.000348	dns	51	225	1	1.00	0.00	0.00	3	12	0.00	0.00	0.00	SF	21355-3-4(1)	0	0	1	fd65:5993:3ac4:4f43:2c43:7715:6909:3dc6	57176	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	53	22:09:16	udp
0.000383	dns	45	45	10	1.00	0.00	0.00	98	98	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	41380	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	22:18:40	udp
0.009645	dns	45	87	0	0.00	0.00	0.00	0	10	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:e5bc:245a:154d:0ab7:66f8	27182	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	53	18:52:14	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:7758:251b:6a0d:032a:217c	43321	fd65:5993:3ac4:49db:7d68:27a3:60b8:63fe	23	16:53:26	tcp
2.427170	ssh	505	1564	1	1.00	0.00	0.00	95	95	0.00	0.00	0.00	RSTO	0	0	0	1	fd65:5993:3ac4:9aae:0554:18c7:03e0:17a9	33145	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	16:42:12	tcp
0.000468	dns	45	45	2	1.00	0.00	0.00	99	99	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	22800	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	10:37:54	udp
0.000473	dns	68	84	11	1.00	0.00	0.00	42	98	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	45601	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	15:44:50	udp
0.000342	dns	44	97	1	1.00	0.00	0.50	87	87	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	58313	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	16:39:13	udp
0.000438	dns	44	96	2	1.00	0.00	0.00	92	92	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	17367	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	23:10:49	udp
0.832798	ssh	605	2605	2	1.00	0.00	0.00	100	100	0.00	0.00	0.00	RSTO	0	0	0	-1	fd65:5993:3ac4:8dd3:48c0:1b25:23e7:7dfc	50583	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	22	23:47:18	tcp
0.000454	dns	46	95	17	1.00	0.00	0.00	13	55	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	34356	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	06:22:42	udp
0.000377	dns	51	67	9	1.00	0.00	0.00	88	88	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	14088	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	21:49:57	udp
2.993184	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:9afe:0f51:0338:0fb9:6164	5165	fd65:5993:3ac4:307e:7d25:272b:60d9:7a9b	23	21:00:22	tcp
0.000448	dns	71	118	45	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	17214	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	02:18:11	udp
0.000473	dns	80	135	28	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	47338	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	14:17:56	udp
0.000000	other	0	0	0	0.00	0.00	0.17	1	12	0.00	1.00	1.00	S0	0	0	0	-1	fd65:5993:3ac4:27e7:1924:05aa:67d6:28b5	2574	fd65:5993:3ac4:2773:7db0:273f:614b:33a7	25	13:21:08	tcp
